avg_fixation_duration,avg_saccade_distance,avg_saccade_speed,spatial_dispersion,spatial_density,avg_pupil_left,avg_pupil_right,amplitude_left,amplitude_right,avg_pupil_asymmetry,reactivity_left,reactivity_right,lf_power_left,hf_power_left,lf_hf_ratio_left,lf_power_right,hf_power_right,lf_hf_ratio_right,subj_id,task_id
0.10459146782357193,36.6481434533502,350.25379889618074,391.16690785219123,79282.37387679523,3.013023064892172,3.191320079476729,0.7929840087890625,1.2705841064453125,0.17829701458455682,19.823769137570217,20.176699906043822,0.1855458694149235,0.03963324279662939,4.681571739335527,0.4165079367872138,0.134622655347842,3.0938918543170035,B10,B04
0.10424849699398799,32.67249168159616,308.0191216656541,327.87578007374066,57264.41063691038,3.275256016315558,3.4621426998040614,0.9158477783203125,1.425537109375,0.18688668348850349,19.466750313676286,19.16755550043408,0.11308477970068112,0.006941172030707205,16.291885462628336,0.19299959197998928,0.036245938134547254,5.324723318336041,B10,B02
0.10413991587336728,37.57541512121358,361.4801765671773,342.4764037517969,61122.9564445329,3.24953462719759,3.4341544412627267,1.0605926513671875,1.208251953125,0.18461981406513703,21.543843868970423,21.925781597713314,0.45996788164260505,0.021198679367813493,21.697949842148482,0.7166777074247771,0.060187398214448296,11.907437913684976,B10,B01
0.10292753159494482,31.544459401183406,302.9222000699268,470.0990659484039,128476.75787375384,3.191551552624254,3.328653622344756,0.925567626953125,1.5746307373046875,0.13710206972050193,21.32018053399406,23.648946552330564,0.16402691434535044,0.005773332073029187,28.411134552890495,0.2532590294013608,0.019115996016188876,13.248539557493203,B10,B03
0.10861084681255948,36.47402477118552,342.11268877081136,342.70750252588493,69917.07372437767,3.136609558598858,3.631830756912558,1.9704742431640625,1.4607391357421875,0.49522119831369993,6.7691549201084635,9.403160103690903,1.1839058214362435,0.3574071742513133,3.3124847701120066,0.8664660221113197,0.094304477492101,9.187962704993467,B11,B01
0.10852687458526876,44.32931527044592,420.3482530687396,433.6455046947651,115937.87255107368,3.2162948889328207,3.237150662058838,1.9793243408203125,1.6772918701171875,0.02085577312601722,6.852981761957805,5.522815710120992,3.175677588130625,0.37812111392506476,8.39857249748813,2.971042907351377,0.263764774055146,11.263986701765617,B11,B03
0.10532488114104596,32.05454992785972,309.4609108175128,276.78647096149984,44842.51658402683,3.733233220979137,3.166854805215079,1.249053955078125,1.396331787109375,-0.566378415764058,12.156336164990517,12.257327569863117,1.2502244651631889,0.061942637101014345,20.183584743483834,1.0389409793066569,0.032039206364762325,32.42717586317354,B11,B02
0.10573128264654673,43.11014036623905,414.1779435922149,305.9947252882241,49103.06158458669,3.478727193766264,2.971795287271309,2.2863616943359375,1.141021728515625,-0.5069319064949552,12.095680503811321,10.381217653493653,3.193060882669396,0.2167686442249184,14.730271041213355,2.2648545644412503,0.09333208481888904,24.266623517906,B11,B04
0.1227640342530923,35.27646645049999,324.1873174308771,297.6533268995777,44991.316796499465,3.07725638118567,2.858762866733474,2.20648193359375,2.5216522216796875,-0.21849351445219606,32.189514021947396,29.97004984710761,0.6107685187269307,0.07973029126778411,7.660432553489471,0.757645669295895,0.2501017885968407,3.0293492643397504,B12,B02
0.11288334335538186,41.53301076315068,383.8835057443143,347.37211654489386,60897.03399304603,3.179502084956534,2.9779023446123634,1.9781494140625,2.22210693359375,-0.2015997403441704,31.745144285432385,28.962279584178148,0.7001424459974092,0.12001876546025111,5.8336081304659695,0.6108049336146756,0.10791372985043433,5.660122529924927,B12,B04
0.11276393831553974,43.2856568521472,402.0578953868541,359.9921410435132,66360.02936490098,3.2403204590364925,3.0153922383201643,1.02587890625,1.6710968017578125,-0.22492822071632806,22.580580600614425,27.544224324438975,0.3238040299370425,0.0118335886672669,27.363130411379142,0.2384603463766904,0.029020320071037192,8.217012968601892,B12,B01
0.10954326572304102,44.144310989632636,416.6066117083631,541.0291548849657,160564.06186367924,3.125662267955984,2.893815478326838,1.9219207763671875,1.5648651123046875,-0.23184678962914562,32.867020185744,27.687330852503383,0.6640230132317779,0.19311429787618384,3.438497410779597,0.3829613735426304,0.08114179458030259,4.719656195964828,B12,B03
0.11106345215204853,46.2386527728964,419.10814084223324,561.9256933337551,187820.61905737658,2.9507513511678023,3.0472350121954777,1.54962158203125,1.7026519775390625,0.09648366102767533,2.858939905083195,1.9129852744310574,0.6557291234453906,0.12043639154351357,5.444609515791381,0.7815050377385366,0.23642112237656546,3.305563521070573,B13,B03
0.1110091743119266,35.005331634891036,314.13741787517097,277.5549553998341,41529.28011434037,3.176974695027522,2.9863954139394573,2.029144287109375,1.8313751220703125,-0.19057928108806457,11.598888795978853,10.189628159855408,0.9785439263470138,0.028679056481434866,34.120506264927705,1.0534902122684493,0.1801674958144391,5.8472823164144785,B13,B02
0.11640378548895898,44.425993673650055,393.79124983975555,367.71791967852164,69213.32895599082,3.113538273217855,2.966895700699475,1.7089080810546875,1.777069091796875,-0.1466425725183801,7.042616425515657,5.992782158397789,1.664725836836313,0.2426369331043172,6.860974607359529,1.3162151455935462,0.22982279256266624,5.727087078339505,B13,B04
0.11479896040360803,45.69038153981892,400.46660218745046,349.14149190299713,65464.75060670341,2.9383921120298706,2.7692949043724084,1.713531494140625,1.56060791015625,-0.1690972076574621,10.392234016007986,6.6722365689402,0.7287417358630718,0.2037516024759918,3.5766184265909757,0.6280613374429981,0.18566998530850498,3.3826756457131495,B13,B01
