Delta_Abs_mean,Delta_Abs_std,Delta_Abs_median,Theta_Abs_mean,Theta_Abs_std,Theta_Abs_median,Alpha_Abs_mean,Alpha_Abs_std,Alpha_Abs_median,Beta_Abs_mean,Beta_Abs_std,Beta_Abs_median,Gamma_Abs_mean,Gamma_Abs_std,Gamma_Abs_median,Delta_Rel,Theta_Rel,Alpha_Rel,Beta_Rel,Gamma_Rel,AlphaPeakFreq_mean,AlphaPeakFreq_std,AlphaPeakAmp_mean,AlphaPeakAmp_std,AlphaTheta_ratio,Index2,BrainbeatIndex,User,Task
8.345296294473901e-10,6.638994572016598e-09,6.168152453110955e-12,1.280125502092742e-10,9.390293073724422e-10,2.869522664158842e-12,3.268571161390997e-11,2.0049041974464837e-10,1.482002715092292e-12,7.069195284252354e-12,3.6008009203087156e-11,7.146523977804389e-13,1.0940684026508987e-12,2.537335524322606e-12,5.603372813246372e-13,0.831709173537268,0.1275799067882771,0.03257524386627704,0.007045303557804632,0.0010903707847552012,9.061925551470589,0.8178329517982449,4.6478698145550405e-11,2.946135636544043e-10,0.25533208411977726,3.2200439005388017,3.916468026208872,13,1
5.352342482912069e-10,2.976123184624027e-09,5.231478703583516e-12,1.1740236365369099e-10,6.420688705559069e-10,2.4132474421031274e-12,6.074115812220471e-11,2.981056254429439e-10,3.3250365717360856e-12,1.3327261934902022e-11,5.592419074574247e-11,1.245161955757038e-12,3.1912915422507898e-12,1.1194472394515355e-11,1.0567179883966808e-12,0.7333017442995374,0.16084799940772876,0.08321888471074222,0.018259116367836198,0.004372253199364841,10.584214154411764,0.491438954281614,1.2007624623584065e-10,6.247946120847391e-10,0.517375932400558,1.5850528637199726,1.9328304635728586,11,4
5.189624266079606e-08,4.2359464956771417e-07,9.980020307667728e-12,1.3012902110971797e-08,1.0629563010872194e-07,3.2889638759118046e-12,6.286802603381132e-10,5.004749335371294e-09,2.129981528021158e-12,3.874601694319098e-11,2.532624274179557e-10,1.589910338395492e-12,5.520533968600353e-12,2.5176094644264213e-11,1.6283182140697942e-12,0.7913172850539384,0.19842157815609596,0.009586157518751817,0.0005908017876080563,8.417746118219389e-05,10.612936580882353,1.4102535902526139,1.318630317785712e-09,1.0628061359099437e-08,0.04831207173509711,19.497137774236762,20.698760405701172,5,1
9.079670799391734e-08,7.428706574771407e-07,7.831772269170711e-12,4.32910995817018e-09,3.5301156348303736e-08,3.87790472398506e-12,6.350858523199905e-10,5.096617058937834e-09,3.1758910176908692e-12,5.697727846488892e-11,4.3804653838100943e-10,1.0293498870056253e-12,5.5254563743838224e-12,3.8387712893881026e-11,5.730938096932019e-13,0.9475420596254417,0.045178001017221726,0.006627669326806173,0.0005946071061529011,5.766290903085293e-05,9.622012867647058,0.6099712942783576,1.2589386148570284e-09,1.0178736199704536e-08,0.14670125227604294,6.255368558734516,6.816574377041179,7,4
5.450517268173709e-08,4.4472013392821193e-07,1.501378272426043e-11,7.267589354285362e-09,5.868226786151697e-08,8.30546650302791e-12,1.3885748186560845e-09,1.0763582729321156e-08,7.1760053165080644e-12,1.9163674374574415e-10,1.2519368752190438e-09,6.749998861000153e-12,5.0909333707995885e-11,2.759274499084512e-10,6.422238610330882e-12,0.8596503898478177,0.11462372678178165,0.021900469725335485,0.0030224764616770864,0.0008029371601942522,8.803423713235293,0.11755159656296603,1.8990210254114903e-09,1.4805653454288455e-08,0.1910640173355873,4.59912426945898,5.233847862531726,9,1
2.3700366292285754e-09,1.9205720957463455e-08,6.875523142453002e-12,2.1825092059785263e-10,1.6769159675467966e-09,2.8257697207733783e-12,4.4566887150448825e-11,3.007514275574014e-10,1.6028034597530376e-12,7.881339854505749e-12,4.164091092308641e-11,6.202639195270145e-13,1.7053802157691822e-12,8.675910684184437e-12,4.5345280559774997e-13,0.8969117899140021,0.08259442973567634,0.016865801157687207,0.002982598052978684,0.000645380583129353,9.047564338235293,0.8309671496719573,5.389280632976576e-11,3.588547227543135e-10,0.20420022388942385,4.161263915703568,4.89715408346525,13,4
8.852425214619286e-10,7.017601469189804e-09,7.238665879324476e-12,8.224453276585109e-11,5.857990082109194e-10,3.6001297909684784e-12,2.9065889072860377e-11,1.543709634786948e-10,3.962725483864212e-12,1.2472172787259904e-11,5.5268230344976055e-11,2.4518209952466314e-12,3.946447404051708e-12,1.3063059924616073e-11,2.2685566541836205e-12,0.873906585417988,0.08119135384505344,0.028693687047311397,0.012312460900835981,0.0038959113370548065,10.785271139705882,0.6992893396105154,4.744967536396323e-11,2.8424792510003016e-10,0.35340815462947106,1.979979955036778,2.8295892961858287,11,1
2.1596100835933206e-07,1.7118214615012532e-06,1.0252029966473212e-11,1.4992714159471673e-08,1.156970849036991e-07,2.941821663338154e-12,1.4535031193388956e-09,1.0767534099364303e-08,2.11623513847657e-12,1.747756632754692e-10,1.0108687125605997e-09,1.6167927242194202e-12,2.7744066219877878e-11,1.4603004810071282e-10,1.6313552530368984e-12,0.9284263134231198,0.06445436813354924,0.0062486767999872725,0.0007513686195654985,0.00011927301745613962,9.162454044117647,0.6273072629779859,2.622809228472237e-09,1.9659582392711293e-08,0.09694729744967977,9.207707123628193,10.314882675395937,5,4
1.5093246682043695e-08,1.2319815518530058e-07,5.82423068884081e-12,9.077328168232105e-10,7.300843301191549e-09,2.0948291315410367e-12,1.6665052192791927e-10,1.221174095463911e-09,1.0198134940526288e-12,3.93054303788012e-11,2.6356012445624564e-10,7.005293695474113e-13,7.395039994519787e-12,5.066890875096984e-11,6.106085004664837e-13,0.9308584581334387,0.05598336713534479,0.010277977373384498,0.002424116764897925,0.0004560805022370251,8.947035845588236,0.640162255515357,1.8324923176993544e-10,1.3320533226080007e-09,0.183589838958517,4.407412362570994,5.44692448791517,9,4
6.13987756508679e-08,5.022167465848573e-07,9.627609096271425e-12,3.801353941721628e-09,3.097988418344465e-08,5.374032262320499e-12,5.558324443748087e-10,4.448085998239518e-09,4.41443617000524e-12,1.0734791367575862e-10,8.422428231219905e-10,2.2290972976673704e-12,2.1314347469031758e-11,1.574901974750972e-10,1.869753331699059e-12,0.931913573213767,0.057697133164738686,0.008436451604359449,0.0016293318026318843,0.00032351019218254434,9.636374080882353,0.900414857503288,8.127526323842666e-10,6.529354745615782e-09,0.1462195977226062,5.73200621391497,6.839028506045439,7,1
5.90177018316708e-07,4.830434566431563e-06,9.623348480963901e-12,3.240663328767512e-08,2.6512904256689656e-07,3.8438753561852036e-12,4.971850030969969e-09,4.0595909044094155e-08,3.526667011735015e-12,4.010129322160518e-10,3.253932245325708e-09,1.0735627467171238e-12,4.1299667775096116e-11,3.308344957926296e-10,5.897128481405148e-13,0.93977559306306,0.051603098853230625,0.007916986203227627,0.0006385578470577795,6.576403108231556e-05,9.650735294117647,0.4595588235294118,7.967814426403773e-09,6.509096160108273e-08,0.15342075144335476,6.031539144186286,6.518023085215124,7,3
1.7245420726658474e-10,1.0499069750081087e-09,8.215500126055196e-12,2.1692435958693326e-11,7.603889759056811e-11,5.397695040575199e-12,1.6718540278738336e-11,5.988347378914682e-11,5.5426505134948e-12,9.867607769889132e-12,3.432844188092095e-11,3.918106098337147e-12,4.365460896096651e-12,4.547645513283715e-12,3.739734511847907e-12,0.7661285881939301,0.09636874390562432,0.07427219006964164,0.04383689171416021,0.019393579583548832,10.598575367647058,0.48147560357996927,2.061141174696595e-11,7.387641939418429e-11,0.7707082402907289,0.8159299616898136,1.2975076584994085,11,2
6.022398152208238e-11,3.241310676949062e-10,6.9025460171297485e-12,2.0153603901003834e-11,9.932959851534315e-11,3.580351443075594e-12,1.6063662531634694e-11,6.920297214194183e-11,3.985833743049836e-12,8.408942062850364e-12,3.757748871103708e-11,1.9784626046628877e-12,3.10315674571694e-12,8.45373759104256e-12,1.898372118503568e-12,0.5578704366965036,0.1866880854620821,0.14880189261785043,0.0778942219062325,0.028745349694889313,10.555491727941176,0.5619254810005128,2.154317902349206e-11,9.647954169974858e-11,0.7970614803382805,0.8235168681020272,1.2546081577786317,11,3
6.544729390990674e-07,5.356589400305864e-06,1.6532379995827757e-11,3.838724932236357e-08,3.140610682454626e-07,4.504812058454538e-12,6.6154035498829395e-09,5.403657381082638e-08,3.872608248514817e-12,4.785995549428249e-10,3.885029659527568e-09,1.3490330089308838e-12,5.38504316709863e-11,4.322294642508577e-10,7.836843303539563e-13,0.9349506003775712,0.05483829759285836,0.009450467928005097,0.0006837057951551142,7.692830430955209e-05,9.779986213235293,0.591953809901337,1.0676476534229434e-08,8.724695578587006e-08,0.17233335720607415,5.411225333168036,5.802707125026324,7,2
1.3206950129010749e-08,8.738583141961525e-08,7.515685319849214e-12,1.4563108914252909e-09,8.340045837246782e-09,3.1182923908798267e-12,4.306322450406938e-10,2.316755983750027e-09,2.6100506831748626e-12,1.3136874677566282e-10,6.708216462090245e-10,2.127205969961236e-12,3.0510091033747244e-11,1.992697035000812e-10,1.925965868663249e-12,0.8657018496555042,0.09545966480262345,0.028227495932927782,0.008611084766709525,0.001999904745839395,9.794347426470589,0.7850212757764503,5.139548646375825e-10,2.7015932248833694e-09,0.29570076495437053,2.591295938656343,3.3817971209156474,3,1
1.848801849276297e-10,1.1816654864124913e-09,5.034313198697859e-12,3.59598346145685e-11,2.1157552131519557e-10,3.405625482990373e-12,2.8909901053293277e-11,1.5479592948898631e-10,4.362940829879461e-12,1.0317309010532866e-11,5.528067967260293e-11,7.044462590954937e-13,2.3812294596303853e-12,1.1365535547755145e-11,4.73779214970947e-13,0.7044437774558735,0.1370167481306396,0.11015458423426702,0.03931175282740168,0.00907313174847733,9.607651654411764,0.3966919610791916,3.590327073800477e-11,1.8064144733335104e-10,0.8039497450664552,0.9167063680532229,1.2438587291971417,1,4
2.0723790851452093e-10,9.794125101408453e-10,8.7404295993595e-12,6.229477413508941e-11,3.1155711836147815e-10,3.836299776356861e-12,3.7244805551267236e-11,1.76226342141549e-10,3.306950380605421e-12,1.472044868870013e-11,7.242991367257785e-11,2.299179028504514e-12,6.436425604964807e-12,3.281600422980789e-11,1.7053650722530548e-12,0.6319493511102623,0.1899611049658499,0.11357396370704072,0.04488839934525848,0.01962717638719068,10.182100183823529,0.7548863511575956,4.452648854445416e-11,2.0805679082748943e-10,0.5978800820637787,1.1987774000780218,1.6725761016437668,15,1
1.3174711064423337e-10,5.678021558400632e-10,6.3387021639308206e-12,1.2252389182340054e-10,7.565317868608933e-10,4.462821732604919e-12,7.245444019585348e-11,3.87202996777771e-10,3.8302862663390935e-12,1.440516847505601e-11,6.613956706665015e-11,1.4655229152847642e-12,4.457544096301156e-12,1.7752323778382734e-11,1.2557574852413495e-12,0.38122576855702256,0.35453729951699586,0.2096554490946028,0.041683050172736304,0.01289842840332231,8.803423713235293,0.11755159656296602,9.755971824379545e-11,5.367368294680696e-10,0.5913494768077878,1.4105968426959814,1.6910473534177985,19,1
7.80100278470584e-08,6.381928485556264e-07,6.605503728702099e-12,6.863073152888786e-09,5.6089306075963296e-08,2.5411203942257836e-12,1.6174598705644182e-09,1.3145782173480848e-08,1.9789060871509644e-12,3.5889686022699753e-10,2.877987508365774e-09,1.4029216411668181e-12,2.7059578551797514e-11,2.0736013104287892e-10,1.318139002242368e-12,0.8979414721243165,0.07899802346287987,0.018617917944140135,0.0041311147285429065,0.0003114717231930955,9.449678308823529,0.48658876223855163,2.7192950638849446e-09,2.2159742843368526e-08,0.23567574382287027,3.472588243233689,4.243118034362123,17,4
2.6606108499540587e-08,2.172414651730664e-07,9.170465027182188e-12,1.3120015423285495e-09,1.0482298642242928e-08,3.2425007392931975e-12,2.6695173966799316e-10,1.840124700099486e-09,2.7196692008861154e-12,7.624680242439898e-11,4.2338794221169076e-10,2.030527356738207e-12,6.836707816256345e-12,2.827495941025633e-11,1.8397412961857393e-12,0.9412046041059247,0.04641272105821216,0.009443553402555652,0.002697269369229185,0.00024185201205574814,10.038488051470589,1.0571843030663914,3.315167623168927e-10,2.3250645295060834e-09,0.20346907435412473,3.822864539889238,4.914751770236466,3,2
9.988016909886161e-11,4.737779278380816e-10,1.5567899946031e-11,5.4819923507607136e-11,2.7490369486597355e-10,1.1255838047023145e-11,4.297483966102483e-11,2.368185452213978e-10,1.0386344350998204e-11,1.627082556432514e-11,6.651596597082135e-11,7.386160749886536e-12,7.798546328502194e-12,3.9476336708023556e-12,7.47932894348663e-12,0.4504294656617293,0.24722133608632216,0.19380357722716884,0.0733765203937536,0.03516909399911619,8.889590992647058,0.3407574252557638,4.922912289001788e-11,2.498443713021843e-10,0.783927370898776,0.925298449065567,1.2756282993511896,19,3
1.7872759139448917e-08,9.049699038120342e-08,1.3295385335323131e-11,6.544080355056041e-09,3.717898163007398e-08,6.5219451357604046e-12,3.0994623497484836e-10,1.7647701047951436e-09,7.530932716829097e-12,6.07444014958623e-08,4.927352074269663e-07,2.0573911255075992e-10,1.384670835522907e-07,1.1269510182013894e-06,5.127238461849296e-10,0.07981109739424093,0.029222697541999132,0.001384069966676597,0.27125511545894554,0.6183270196315709,10.584214154411764,0.7416562117230788,6.15940569366586e-10,3.6446986739900973e-09,0.047362840626754936,0.10718451016377252,21.11359837791762,15,3
1.473850196714763e-10,6.320627430988695e-10,9.38297756932636e-12,4.6651937839044633e-11,2.082035770382853e-10,4.260315956028215e-12,2.4029705601878296e-11,1.0728928361222732e-10,3.767120621555655e-12,9.153723698008496e-12,3.183284232548239e-11,2.5954077381463787e-12,3.919368320636687e-12,8.815294563226937e-12,2.0911687501516232e-12,0.6376446087788052,0.20183432969278778,0.10396180196422586,0.03960254969803772,0.016956703503809966,9.981043198529411,0.8514395024001402,2.835067219015028e-11,1.2529832652187804e-10,0.5150848165687413,1.4058804878172277,1.9414276544593785,15,2
1.1022633860531301e-10,5.378018483949062e-10,9.806943804369462e-12,5.523114670667333e-11,2.9334271989879555e-10,7.1283649739093714e-12,4.119709259519899e-11,2.4438457841402425e-10,6.594578091088767e-12,1.3661230817410734e-11,6.651673659307569e-11,4.29137879100253e-12,4.6034260961772156e-12,4.1603660245032915e-12,3.9227780047292925e-12,0.49007074905111836,0.24555990682418388,0.18316393597314226,0.060738383442285514,0.020467018170975442,8.903952205882353,0.3146384176844934,4.6766320859077665e-11,2.5921430781189686e-10,0.7459032439988214,1.0067960847194872,1.3406563729586185,19,2
2.206697229219409e-08,1.7973032062453185e-07,1.0942810084227137e-11,1.8282181011829044e-09,1.4609021909581958e-08,3.1263834139566632e-12,3.2313397953548726e-10,2.2902124941353454e-09,2.734691502578048e-12,5.87430536543145e-11,3.312424128607858e-10,2.060100660474952e-12,6.889386029306084e-12,2.853327633386198e-11,1.8901068005111618e-12,0.9087057954003446,0.07528501698388351,0.013306479747497704,0.0024190066760573004,0.0002837011316588798,9.650735294117647,0.5928242026812469,4.5784993817441437e-10,3.3601908699794215e-09,0.17674804721957826,4.787452334777793,5.657771106247506,3,3
6.16820001203354e-08,5.044789769864748e-07,1.0693722964925792e-11,4.941029201178432e-09,4.034874501672173e-08,3.387586870829223e-12,1.578996502658227e-09,1.2826279923459468e-08,2.2774065994772066e-12,2.0429151444472855e-10,1.6111842130702413e-09,1.4739334278254294e-12,2.1285890536411202e-11,1.5977363480503536e-10,1.4203912954909542e-12,0.9014198540966947,0.07220812899913388,0.02307543196181348,0.002985513225652493,0.0003110716952144396,9.061925551470589,0.4381935403950011,2.8156347579043195e-09,2.2943249080664217e-08,0.31956834050114175,2.7707409850321163,3.1292211149666613,17,3
1.6526515014248087e-08,1.3339373311952786e-07,5.057324359575257e-12,1.0955926902620377e-09,8.658138142497478e-09,3.139326547564607e-12,3.2135711066755757e-10,2.4148536918621592e-09,3.2599266999895956e-12,5.320794444639313e-11,3.3898783771317997e-10,8.507119123257102e-13,1.2461163498244405e-11,6.619668474620671e-11,6.697338984082701e-13,0.9176740582555064,0.06083539024416487,0.017844117991077785,0.0029544976826305597,0.0006919357449625991,9.464039522058824,0.4812613763820094,4.1822973264562107e-10,3.11094048558613e-09,0.2933180488447281,2.9249730347303866,3.4092685329804113,1,2
4.254740776792871e-11,2.057823846065441e-10,5.0444871179811e-12,1.152584255212834e-11,4.578644584816611e-11,3.0726367559136954e-12,1.1937923479276122e-11,6.029233144327953e-11,3.776331978815151e-12,5.397599290758171e-12,3.2779433452437924e-11,8.498829117045948e-13,1.3290373543601161e-12,3.5637282448621183e-12,6.586562098763024e-13,0.5849420906092909,0.15845737242675,0.16412266419589353,0.07420623673781603,0.018271615812591093,9.622012867647058,0.419190013767418,1.5260838119874607e-11,7.195166320178778e-11,1.0357526490682478,0.6648684165616234,0.9654812373618834,1,3
2.6422859613670564e-09,2.1320022081556748e-08,4.3791670520345615e-12,2.397412874368843e-10,1.8856542152485527e-09,2.1854571868148483e-12,7.205542794064159e-11,5.066202105729248e-10,1.6630223020622158e-12,1.663967400907692e-11,9.306043213965673e-11,9.95362700334059e-13,2.7433506652578177e-12,1.1886599390800763e-11,9.675617508474067e-13,0.8886216373033594,0.08062688841640665,0.024232809502601885,0.005596053787641503,0.000922610495420186,9.550206801470589,0.4981084902350823,8.636872797745863e-11,6.179819512442033e-10,0.300554936819628,2.7029822187680717,3.3271786650336814,17,2
6.359619826846182e-08,3.654489904995591e-07,8.324338959535905e-12,7.48768792370299e-09,4.602728102881829e-08,3.1006798584102474e-12,1.1391992595128535e-09,7.042072712471164e-09,2.4549591485470776e-12,1.9027037349480177e-10,1.1641572977104271e-09,1.8979398314357125e-12,2.5329878550336366e-11,1.3299010702336833e-10,1.669062877340706e-12,0.8779314208885819,0.10336587212771822,0.015726393272085283,0.0026266403323377888,0.000349673358975926,9.349149816176471,0.952073704272014,1.9069280020610288e-09,1.2334712194412451e-08,0.15214299405866932,5.632086457274797,6.572764028339572,3,4
3.049412168585196e-11,1.4865770071098683e-10,5.396814681068216e-12,8.617088394263867e-12,3.570054112670428e-11,2.755234403829228e-12,1.0393869494976725e-11,5.934727532989956e-11,3.010965259188169e-12,5.121681621628199e-12,3.1849715153409015e-11,9.525697290626524e-13,1.3868618444583347e-12,3.353453441425523e-12,8.201604251796294e-13,0.5444054362067888,0.15383915019556704,0.1855596666984688,0.09143635439181834,0.024759366253240465,9.679457720588236,0.3236853076052575,1.3046411481973081e-11,7.083557700581704e-11,1.2061925380831706,0.55538391854484,0.8290547788030467,1,1
9.840728330986718e-11,3.7580117700460397e-10,8.142005495835916e-12,2.9907166056523845e-11,1.2349358450941872e-10,3.5193000379915963e-12,2.0846222149769397e-11,9.771143127924326e-11,2.8647866874789837e-12,8.050250033745634e-12,2.948105990322029e-11,1.9649733003910445e-12,3.3474532007508773e-12,8.019598056745764e-12,1.386966383618178e-12,0.6129065678533306,0.18626973416393153,0.12983578085670136,0.050139084756640806,0.02084882321018354,9.937959558823529,0.9612362437202155,2.4761347928898834e-11,1.1580153466581641e-10,0.6970309752961874,1.0349763232191849,1.4346563004014614,15,4
6.594306830091855e-09,4.886453117901541e-08,4.778039834262304e-12,9.217632456738682e-10,6.108458424904202e-09,2.358484682396556e-12,2.355726429179147e-10,1.4096274609095228e-09,1.7247081474022067e-12,4.5127978106006846e-11,2.5472581589647134e-10,1.1107137453032127e-12,6.674200587759746e-12,3.2715992717462934e-11,1.0105265875614686e-12,0.8450507327943534,0.11812260580066969,0.03018828811781471,0.0057830840982383315,0.00085528900047017,8.947035845588236,0.3596043205867681,3.7562581897531437e-10,2.376509477676758e-09,0.25556740697537955,3.2837948041668383,3.9128619881420104,17,1
1.3651192540665762e-10,6.596274209322495e-10,9.539246838133031e-12,5.834021433735652e-11,3.1823007502092846e-10,6.5989910522862e-12,4.2754521378428545e-11,2.6524069529321516e-10,5.857450850405519e-12,1.327677207149039e-11,7.070593340502451e-11,3.557671609624341e-12,3.992671098437895e-12,3.910908119055081e-12,3.393090981386213e-12,0.5356011109712142,0.2288963657959146,0.1677462908908035,0.052091081789511114,0.015665144782740732,8.860868566176471,0.25488624984631847,4.7482482620120095e-11,2.7919347759602406e-10,0.7328481869037969,1.0412076754628832,1.3645390113083242,19,4
