Delta_Abs_mean,Delta_Abs_std,Delta_Abs_median,Theta_Abs_mean,Theta_Abs_std,Theta_Abs_median,Alpha_Abs_mean,Alpha_Abs_std,Alpha_Abs_median,Beta_Abs_mean,Beta_Abs_std,Beta_Abs_median,Gamma_Abs_mean,Gamma_Abs_std,Gamma_Abs_median,Delta_Rel,Theta_Rel,Alpha_Rel,Beta_Rel,Gamma_Rel,AlphaPeakFreq_mean,AlphaPeakFreq_std,AlphaPeakAmp_mean,AlphaPeakAmp_std,AlphaTheta_ratio,Index2,BrainbeatIndex,User,Task
1.3139548951408881e-12,6.99742175737672e-13,1.2140758015861992e-12,7.763045653508503e-13,6.310942402315935e-13,6.09068461642339e-13,3.861818922848987e-13,2.905032239637046e-13,3.0970018191692163e-13,1.5653679171536447e-13,7.646687702189618e-14,1.3726660156559545e-13,7.707797134534602e-14,5.877443889666491e-14,5.415564193097488e-14,0.48484386702885435,0.28645314146533346,0.14249950491021557,0.05776142218293555,0.0284414494196239,9.147135416666666,0.9258764748260345,4.882201251715589e-13,3.8417357345155274e-13,0.4974607652978171,1.4303951646494866,2.010195792535573,15,2
2.046468143821471e-12,2.4078989466667688e-12,1.6360909080895779e-12,6.529049329961688e-13,2.85371242632386e-13,5.770933155495795e-13,8.207801851791718e-13,2.571712336994988e-13,7.726118720578835e-13,2.3369946730630215e-13,6.144936602056267e-14,2.3169741439797095e-13,8.150481455183776e-14,6.53277161554931e-14,5.099455509462047e-14,0.5335792637642267,0.17023305958019305,0.2140034714160564,0.06093287603027891,0.02125089465629294,10.7421875,0.25214735326871207,1.0482453126498778e-12,3.5795306870598455e-13,1.2571173052976141,0.6191716449952278,0.7954670678059768,16,2
2.207603282427013e-12,6.793836178210473e-13,2.114809163717461e-12,2.893627998320178e-12,9.797968915996745e-13,2.8644425645562867e-12,2.704393633349029e-12,8.004644416793659e-13,2.5652030966719953e-12,2.2661057599322403e-13,8.400453428078171e-14,2.114543654950374e-13,8.216440781112282e-14,5.926038930159524e-14,6.156154655813655e-14,0.2720599005189548,0.3566039929494793,0.3332831893799999,0.027926960995220337,0.010125750760217015,9.212239583333334,0.804635878535695,4.330439305861227e-12,1.2587171024104355e-12,0.9346025395275743,0.9872474231475651,1.0699722774637952,13,3
1.8924178493660825e-12,9.419481773016339e-13,1.7144856153173265e-12,1.1403059086553734e-12,8.031748109508107e-13,8.157009177015556e-13,1.0725724667400288e-12,3.9536590101342834e-13,1.0167446483522324e-12,2.009658276477686e-13,9.876612932244705e-14,1.617757361331466e-13,6.461258549960332e-14,5.916781454183702e-14,4.0869278484699715e-14,0.43296074230814097,0.2608872521653559,0.24539071618595976,0.045978383656703675,0.014782524372049955,9.407552083333334,0.47060000959638537,1.7415858190808606e-12,6.905047907005316e-13,0.9405992645774699,0.8953829039736014,1.0631488054196767,17,3
1.4759904490033394e-12,2.30102602590948e-12,1.1046777067305291e-12,4.13192048699079e-13,1.971870700559758e-13,3.4866003782754234e-13,6.659389197352572e-13,3.671049825930053e-13,5.238586805799819e-13,1.8612826209705471e-13,1.210167168980602e-13,1.3785428623184547e-13,1.3727331169086736e-13,1.4463294257501248e-13,7.474251774016869e-14,0.5127593557194332,0.14354299434823312,0.23134730422037658,0.06466099277167317,0.047688773939974755,11.018880208333334,0.4400555284699145,9.208336965249061e-13,5.796249215938433e-13,1.6116869520771624,0.484928007199144,0.620463832864663,18,3
1.5340106914364227e-12,7.501339004604877e-13,1.4516409776524692e-12,9.249915656407953e-13,6.318613147370727e-13,7.061401618421512e-13,8.483402472870478e-13,4.989707845326566e-13,6.876971718546148e-13,4.176097837702505e-13,2.1489146487848918e-13,3.3864365021258193e-13,8.317680489735413e-14,5.456931622609273e-14,6.826772678683664e-14,0.40282510980737946,0.2428991082527902,0.2227707767456506,0.10966266919975975,0.021841898334378267,10.611979166666666,1.3397861736495233,1.0070555767325036e-12,6.842681892690892e-13,0.9171313017834759,0.7306689246547269,1.0903523101079065,19,2
1.5573103572663646e-12,8.081409116049887e-13,1.4023633218573379e-12,9.149511834426174e-13,5.927397628602225e-13,7.47755028580346e-13,1.0042527359241111e-12,6.987917241712761e-13,8.308733738460835e-13,4.375010111734703e-13,2.129196967228274e-13,3.7376666466024606e-13,1.1463762215373235e-13,7.989827684687194e-14,9.188084267655329e-14,0.386558422333205,0.2271108545147772,0.24927744903980653,0.10859730037708347,0.028455560032082473,10.83984375,1.3065515781503567,1.2409718979293935e-12,1.0719017545598587e-12,1.097600532971902,0.6346091540268894,0.9110751031633262,19,3
1.041718044031547e-12,6.117007778215068e-13,8.855547235381521e-13,4.207746547096335e-13,2.1590912753200312e-13,3.60819834845899e-13,6.418061859055749e-13,3.2876353040205063e-13,5.246671746315134e-13,1.5602524220360957e-13,8.165142562867966e-14,1.331148017339739e-13,9.730215580142941e-14,9.528820728257333e-14,5.79967251392906e-14,0.44185005710196346,0.1784737302725268,0.2722253891209201,0.06617890759596445,0.04127120898340103,11.083984375,0.46579062569186797,8.971044286775122e-13,5.478619847646081e-13,1.525290643271744,0.5273968421024812,0.6556084551213422,18,2
2.0033042867939034e-12,1.0088175574041138e-12,1.840487324209123e-12,1.279067504577527e-12,9.526380204974107e-13,8.946218212197924e-13,9.65647477865981e-13,3.955292883028924e-13,8.394728272669813e-13,2.0183591165041313e-13,1.0082428602962775e-13,1.6326287268484387e-13,7.066996505020309e-14,5.976531844389525e-14,5.3450636835469383e-14,0.4431572623810221,0.28294655857610945,0.21361392552156602,0.044648758876427684,0.01563312595628287,9.635416666666666,0.33196741624953024,1.5462613331847765e-12,6.485183568762476e-13,0.7549611073235885,1.095575054946973,1.3245675324411605,17,2
1.7815425270038559e-12,1.2090315467228827e-12,1.5813543063782782e-12,8.157923393487106e-13,5.764877968524038e-13,6.078661447465254e-13,7.581058123799435e-13,4.67600253354934e-13,6.245485801962107e-13,4.5334306837908383e-13,2.5104641750383653e-13,3.555398021956872e-13,1.0709846367811911e-13,7.07742647443904e-14,8.31646487360023e-14,0.45495284915370965,0.20832904265757252,0.1935976234495448,0.11577030437214077,0.027349754750053135,11.279296875,0.8990211249766586,8.921854893063656e-13,5.835767189499021e-13,0.9292858329307873,0.6734012717912848,1.0760906097043712,19,1
1.4383068635722557e-12,1.930260983939503e-12,1.1303003924006073e-12,4.803995105578487e-13,2.414114248743995e-13,4.393620424340712e-13,1.0179737532369965e-12,5.388998322231016e-13,8.5148731846089e-13,2.073931897359688e-13,1.4371282552899027e-13,1.6132488688691927e-13,1.494141340654413e-13,1.859322346446839e-13,7.677086339480177e-14,0.4367121955203726,0.14586339695381081,0.3090867213510377,0.0629706619077245,0.04536651821811749,10.823567708333334,0.26990761640262045,1.4758634893178125e-12,9.081696358223086e-13,2.119007615922737,0.3920448971670076,0.47191661131003687,18,1
2.014938624900695e-12,1.0291692472546642e-12,1.7532687858715687e-12,9.822308417328714e-13,6.359386553912652e-13,7.414559703301614e-13,7.465690226809179e-13,3.5338038296438304e-13,6.752302399224309e-13,1.900277665729596e-13,9.420195295860375e-14,1.5943524073490794e-13,6.227145098680591e-14,4.722537969322829e-14,4.4757151192415145e-14,0.50423392678317,0.24580109201038985,0.18682724390159808,0.04755402757820547,0.015583292646995811,9.293619791666666,0.5493013356343166,1.0452390493936384e-12,4.378796643406214e-13,0.7600736244185063,1.0487213976532526,1.315656850379736,17,1
2.5308258408896287e-12,1.4547080119389504e-12,2.1702573487679304e-12,1.5576713942499814e-12,1.056640082342256e-12,1.1710023520831476e-12,1.394621216859904e-12,7.886227554730765e-13,1.165192610515544e-12,3.664909688448612e-13,1.2694461166916765e-13,3.253474759246412e-13,8.24437949584002e-14,6.040091987871526e-14,6.804328853556917e-14,0.42663560790187377,0.2625854657638538,0.2350991763379202,0.061781452819650154,0.013898016217287567,9.928385416666666,0.8944421656272192,1.6034648774990993e-12,9.207824180428486e-13,0.8953234487082979,0.8844808029602943,1.116912258252289,20,2
1.0896662304724096e-12,4.3559584560847087e-13,1.0815423753759463e-12,5.507719456834973e-13,2.5957705436603876e-13,5.523174236588069e-13,3.586651754435123e-13,2.0454355343010579e-13,3.051470646581332e-13,1.662870679881956e-13,1.3150037760190607e-13,1.2883392171110157e-13,9.007965507112467e-14,9.311148159775457e-14,5.352023155997887e-14,0.4831212071990217,0.24419368045810302,0.15902002621976824,0.07372607022355272,0.03993827695583996,9.651692708333334,0.9280198756607051,4.080352482481574e-13,2.2690151373427195e-13,0.6512025402108129,1.0491815282989023,1.5356087628370885,21,2
1.1030859361160747e-12,8.86763167504918e-13,8.995909251207505e-13,5.486653221273347e-13,3.011281330662891e-13,4.602568534327966e-13,5.346121771949634e-13,2.297044829906447e-13,4.506407241120609e-13,3.0543197300331406e-13,1.7834815513175934e-13,2.609368491592432e-13,1.0159253514389039e-13,1.2903006244214582e-13,6.034792733894151e-14,0.42534524382889916,0.21156301388666746,0.20614418099059348,0.11777326931359396,0.03917364932066997,10.3515625,0.9634536840461421,6.009386615525393e-13,2.578183894879566e-13,0.9743837120036487,0.6531373778813124,1.0262834163893098,22,1
1.0976817633304453e-12,4.221020080825132e-13,1.0782475240495698e-12,5.15990557137027e-13,2.2691919076956508e-13,5.104356146858679e-13,3.7067242001030964e-13,1.9744580708182957e-13,3.2562985064055537e-13,1.4382797455243685e-13,9.677546402516155e-14,1.2123266250396258e-13,7.492671728964113e-14,6.840792239131473e-14,5.044513205260489e-14,0.49824393616589024,0.23421102071729427,0.16825029962575339,0.06528432790424406,0.034009659077429095,9.586588541666666,0.845571302595087,4.164116312889787e-13,2.1474929451193368e-13,0.7183682290361992,1.002893080552597,1.3920329898504256,21,3
2.5939908527753113e-12,1.3565414583293592e-12,2.2572113204917366e-12,1.4931809469136547e-12,8.389643049688137e-13,1.213685126140453e-12,1.5409166194848875e-12,7.98812915709176e-13,1.283769919419759e-12,3.6911937346733897e-13,1.3240070215014026e-13,3.2137354054496835e-13,5.051042866570545e-14,1.868632436409628e-14,4.583801713613822e-14,0.42892046933815436,0.24689981920012194,0.2547929877753001,0.06103446923878966,0.0083519788616781,9.912109375,0.662936583802614,1.833913842535039e-12,9.895867575697244e-13,1.0319679625723144,0.7817547153555007,0.9690202007030991,20,3
2.6990867879527628e-12,1.1403880009634013e-12,2.635196410058745e-12,9.772378839315364e-13,3.873198189253514e-13,1.0047808538210322e-12,7.567939146663371e-13,2.641656504235722e-13,6.659626070229321e-13,3.7329017651268354e-13,1.6510222930760645e-13,3.369286018806791e-13,8.602660232397007e-14,7.029942476676187e-14,6.2590315287125e-14,0.5516855444983877,0.19974460121385962,0.15468649053795136,0.07629943401764495,0.0175835890703031,11.002604166666666,0.560047217906421,9.538898821700426e-13,3.8801140707220893e-13,0.7744200633335774,0.8647466593990804,1.2912838130083293,23,1
2.6576520422937322e-12,9.647344479105442e-13,2.6355495683229886e-12,1.0237207109876705e-12,3.786771816183874e-13,9.928868361339795e-13,8.870600118688609e-13,2.2246685084371159e-13,8.308057806423474e-13,3.516050707751058e-13,1.4669268041926518e-13,3.052712040065959e-13,7.841635582547877e-14,6.954310498674562e-14,6.189839186759362e-14,0.5316946108102935,0.2048073925197721,0.17746680914967594,0.07034273798437066,0.015688116099579798,10.05859375,0.6502273553202532,1.1300298108488949e-12,3.0200916912970273e-13,0.8665044656944866,0.8264698407036527,1.154058095123393,23,3
2.6977852125568743e-12,1.4055956539178789e-12,2.4164978999347077e-12,1.1913939157636145e-12,7.450738072874221e-13,9.298907551425643e-13,1.384978891680504e-12,8.817943656857674e-13,1.0286830225064866e-12,3.27518090615845e-13,1.0809416939603824e-13,3.0005023405489075e-13,4.946287286285207e-14,1.8427973418095843e-14,4.3837298327701314e-14,0.47738773100382936,0.21082361765898697,0.24507952950076284,0.05795610318199437,0.008752723728716794,10.514322916666666,0.5456723507239651,1.6905522829678098e-12,1.1742705741233575e-12,1.1624844947429969,0.695705025218589,0.8602242887693805,20,1
1.1080900563310752e-12,5.009205606573203e-13,9.86704052756407e-13,4.711316394338483e-13,2.0856312197258415e-13,4.477089322936146e-13,3.7297309832345156e-13,1.8871844781390762e-13,3.056019239995492e-13,1.178670792765083e-13,6.86819303946456e-14,1.0348293436005206e-13,5.089980890009736e-14,4.1372141817899864e-14,3.82170822582274e-14,0.5224465839493326,0.22213096688877845,0.17585079841729576,0.05557242624483789,0.02399843869331178,9.9609375,0.6623369124145769,4.450883715858554e-13,2.356941505894164e-13,0.7916508841424996,0.9598440820337404,1.2631729641181775,21,1
1.0656144028606691e-12,6.474420145970824e-13,9.250162335437067e-13,4.705053826678619e-13,1.9886779321382404e-13,4.1553002859876493e-13,3.94658643024986e-13,1.440361437270824e-13,3.83774914188738e-13,2.2849520099512154e-13,7.4130920686442e-14,2.1472059614623322e-13,8.796577617213154e-14,6.213799784561369e-14,6.728160324366394e-14,0.4741878456896374,0.2093702311020881,0.1756191838402572,0.10167809933821274,0.0391438983796598,10.677083333333334,1.1536487725696192,4.23622642561639e-13,1.585954051018994e-13,0.8387943253627754,0.7550368641518103,1.1921781114383325,22,3
1.9555460987885187e-12,1.863599829174395e-12,1.247201611961244e-12,7.07866001203384e-13,3.6644279733134627e-13,6.092922966122041e-13,5.693093952330967e-13,2.1103344484530083e-13,5.145009311850665e-13,3.180716281509936e-13,1.35451042094218e-13,3.0379178796876506e-13,1.3966421951326866e-13,1.7231598639866101e-13,7.505289857574206e-14,0.5298923775402747,0.1918097449044858,0.1542651994667735,0.08618755209782618,0.037844674375633935,10.432942708333334,1.0917087459462242,6.255261233730501e-13,2.565952672351469e-13,0.804259639299714,0.7977009346022911,1.243372996901324,22,2
2.662169334847501e-12,1.0470227463063668e-12,2.602920901795589e-12,1.028745627066043e-12,4.0425383671584663e-13,9.776620326992894e-13,7.047703937003615e-13,2.026600055398927e-13,6.470126327928065e-13,3.260478846039889e-13,1.7396224373005866e-13,2.801056131403835e-13,8.46194814695325e-14,1.1130130985148867e-13,5.970725834736328e-14,0.5538853608668555,0.21403865465241542,0.1466330479933058,0.06783683812288382,0.01760575160137327,10.172526041666666,0.783112742429649,8.28310044977754e-13,1.9843372212972073e-13,0.6850763039610734,0.9979877010382909,1.4596855989584736,23,2
9.338498217739134e-13,5.229631169088027e-13,8.63469606384501e-13,3.5873025084609113e-13,2.1417324580356638e-13,2.9188944784854803e-13,3.371780555287987e-13,1.4638297220155285e-13,3.0399547454270294e-13,1.5784830477260523e-13,8.714264977393469e-14,1.2604850839174615e-13,8.822535792944466e-14,7.617589704007204e-14,5.5893295455857835e-14,0.49783194666426916,0.19123779321050985,0.1797483962009189,0.08414835770202216,0.04703261772833618,11.311848958333334,0.719651398744601,4.0121093237839764e-13,1.7061975497395596e-13,0.9399165200202946,0.7246665467473205,1.0639140708412258,24,1
1.1209229807145913e-12,4.3199787339657557e-13,1.1375197198327265e-12,5.718236729735753e-13,2.2304470481709954e-13,5.461274074489754e-13,8.293359170938154e-13,2.159674452545825e-13,7.877651759071919e-13,1.0191411839908061e-13,2.7738823670749998e-14,1.0018336381789339e-13,3.243976434952101e-14,2.1020335116023445e-14,2.4902637756483048e-14,0.42196464965325764,0.2152595494794041,0.3121984701199191,0.038364951031312974,0.012211752309559626,9.781901041666666,0.12501864824004896,1.3183146212253274e-12,4.423507215227943e-13,1.4503308258699827,0.6140377211096875,0.6894944642213653,25,2
2.1753528352971046e-12,6.761616215672832e-13,2.235173407244757e-12,1.136622863940178e-12,3.6689034429436427e-13,1.2235622382334036e-12,1.730841803659423e-12,6.835369133737041e-13,1.5453352608492678e-12,2.651818324816113e-13,6.718928032830793e-14,2.693992126451715e-13,7.180704074460764e-14,3.1142664996097814e-14,6.897472054526887e-14,0.4043551030064484,0.21127572859473354,0.3217292866014472,0.04929206216512264,0.013347509831851463,9.684244791666666,0.26990761640262045,2.2703362070882383e-12,1.0610212457311444e-12,1.522791174263435,0.569443113943171,0.6566872645774485,26,3
2.306362069963066e-12,7.536088844046549e-13,2.3642929375132812e-12,1.2670626150186664e-12,4.544371480210601e-13,1.3816478227447097e-12,1.6380870591299435e-12,6.378642511299238e-13,1.4663572169110374e-12,2.746272196943583e-13,7.398455632804598e-14,2.7678962895589037e-13,7.891607890390496e-14,4.5409465802414653e-14,7.168447944790218e-14,0.41443640027550105,0.22768188738917663,0.29435226713322044,0.0493485033551656,0.014180642359122534,9.651692708333334,0.5071756657188438,2.1111587832639707e-12,9.69189124360078e-13,1.2928208006551252,0.6624416019564412,0.7735006016859606,26,2
1.0863472622182038e-12,4.1769660792102054e-13,1.0874544214980302e-12,5.671474116638398e-13,2.2034778364750033e-13,5.277888672058154e-13,8.759390264753264e-13,2.284377381828856e-13,8.513666636009561e-13,9.356918129516735e-14,2.3108560924437954e-14,9.497903962700471e-14,2.6822818982040433e-14,1.624188197219743e-14,2.0705965304015073e-14,0.4099690702963077,0.21403183417245006,0.3305645632935852,0.035311425359178875,0.010122477906686626,9.716796875,0.2776484718299476,1.4012820379666844e-12,4.750131732404825e-13,1.54445993115918,0.5849836361832743,0.647472387233759,25,3
1.207977814829168e-12,5.935753289156012e-13,1.067549703655246e-12,4.922913977458756e-13,2.580496646422942e-13,4.463001435838854e-13,4.4313671272379657e-13,1.6818917049499684e-13,4.257149124452725e-13,2.0390706588719526e-13,1.0679550998891708e-13,1.7611824958362352e-13,1.2436886120328085e-13,1.0683468826518998e-13,9.168480165193126e-14,0.4887267344366702,0.1991725048738836,0.1792853774794942,0.0824972389527742,0.050317469952941785,11.100260416666666,0.8908810015236985,5.048772601918875e-13,1.7998181137150483e-13,0.9001481937443007,0.7608297088539504,1.1109202466801056,24,2
1.2763553145051276e-12,5.908167526183238e-13,1.2432721204505073e-12,5.982354799833926e-13,2.1879012273327205e-13,5.532744239435513e-13,7.813768400089686e-13,2.1673579947524916e-13,7.637762465379729e-13,9.864579535740706e-14,2.7846260186074242e-14,9.29179073354821e-14,2.9097209937956065e-14,2.1610732572512596e-14,2.0590360845513073e-14,0.4585083420953322,0.21490564186363847,0.28069597500999205,0.035436778121252864,0.010452664188909491,9.66796875,0.4256737249551439,1.1981875211413795e-12,4.684750320454695e-13,1.3061322660828307,0.6797942722733247,0.7656154794026491,25,1
2.093445831735576e-12,7.127962885355029e-13,1.953137471760989e-12,9.768470524653388e-13,3.101935808787129e-13,1.0208021584820292e-12,1.4397428295841236e-12,4.980365845130208e-13,1.3230602118804986e-12,2.5964120829146825e-13,6.500246922058239e-14,2.522400863525798e-13,6.299888600482585e-14,3.406006619571712e-14,5.098854669105252e-14,0.4331855048623411,0.2021337152271426,0.2979182527919885,0.0537261610459546,0.013036021198189092,9.944661458333334,0.37787066296366867,1.8108216972560776e-12,6.455000672362546e-13,1.4738646848648476,0.5748236258868963,0.6784863946409427,26,1
1.0859447575492483e-12,6.541096079344491e-13,9.267176795108245e-13,4.0537770848344135e-13,2.3780349084824314e-13,3.427028511362153e-13,2.9593438742529433e-13,1.34984510856806e-13,2.6250720999436316e-13,1.504942300583246e-13,8.301447539802231e-14,1.2490806476081132e-13,8.87365958809039e-14,6.958716755350886e-14,5.692897430268932e-14,0.5358748910565537,0.20003939782403518,0.14603303392642944,0.07426351900178244,0.04378833575081955,11.100260416666666,1.127167297733124,3.344052978256528e-13,1.4188864540019896e-13,0.7300183619744165,0.9080425833005891,1.3698152113546522,24,3
3.849809906297326e-12,2.152131491146819e-12,3.4086994793449858e-12,2.5356037657986933e-12,1.0454431605382663e-12,2.235485574049458e-12,3.6119967211087018e-12,1.1061272017205608e-12,3.4445426396205547e-12,7.383235366224322e-13,2.551287989030744e-13,7.141965179358687e-13,1.7232381694586408e-13,1.2037326028672346e-13,1.3434633210968828e-13,0.3529326125189622,0.23245232444137653,0.33113100911958776,0.06768605749550216,0.015797843632346376,9.619140625,0.957247132326342,4.704463555361925e-12,1.5171909113835851e-12,1.424510562590478,0.5828542829390005,0.7019947113986318,27,2
2.136581774882307e-12,1.2768701269541232e-12,1.6923569608874208e-12,1.2470905225348022e-12,7.720449017259812e-13,1.0251699079754878e-12,1.2906606045289524e-12,5.289919944941971e-13,1.15862876170049e-12,3.954251130568543e-13,2.4340667393395823e-13,3.4691304004063786e-13,2.2854641303432754e-13,2.4127866777257266e-13,1.5892522351385318e-13,0.4032575197982605,0.23537532566896632,0.2435987240939275,0.07463236475750504,0.04313575111539485,11.588541666666666,0.5768243862848096,2.1454625289140138e-12,1.1302637209194702e-12,1.034936002089293,0.7396357592033698,0.9662407822454949,28,3
4.646106658836826e-12,2.228944362778095e-12,4.297538492306262e-12,1.9052974033988234e-12,8.626695725208741e-13,1.8342776928092446e-12,3.7186556199489635e-12,2.8143200806045906e-12,2.645535310487189e-12,8.436548697610601e-13,3.506003410674409e-13,7.618958183660501e-13,1.8085336051191868e-13,1.6253388411983736e-13,1.2975987319466945e-13,0.411357566686226,0.16869145743458722,0.3292427917591611,0.0746956193284591,0.01601241722802698,10.026041666666666,0.5877431668381442,4.695468241637086e-12,3.8085670706370804e-12,1.9517437857255362,0.4176166246616448,0.5123616554438779,29,1
9.49150685749355e-13,4.1834786906451317e-13,9.145370266404916e-13,4.82073384891974e-13,2.3485166477727715e-13,4.952160395459876e-13,2.496026232334147e-13,1.4748350271692412e-13,2.2502170907809766e-13,1.1294716719182381e-13,6.87083457818168e-14,9.634107224791106e-14,3.497937375204897e-14,2.3134286042204822e-14,2.888005753461219e-14,0.5190147050205969,0.2636074328497724,0.13648773984457502,0.061761785081253955,0.019127425836911946,9.781901041666666,1.3635981840189773,2.881575173792506e-13,1.5831959525878508e-13,0.5177671452326807,1.3296688662039233,1.9313505592590248,30,1
1.949980472290962e-12,1.0030906272811356e-12,1.5922464989907165e-12,1.2641412217766777e-12,9.28501881404208e-13,9.648410096638103e-13,1.1326948518984771e-12,4.88032845512796e-13,1.0125367638385396e-12,3.249892362472292e-13,1.5458121051013346e-13,3.0731742486782576e-13,1.6225893666712762e-13,1.3833050766680145e-13,1.2239292992368563e-13,0.4033830561617856,0.2615067979943757,0.23431512138207303,0.06722895598183753,0.03356572370463267,11.42578125,0.87890625,1.800859921216199e-12,9.057253223888886e-13,0.8960180548049189,0.8672247894330233,1.116045826094745,28,2
3.4843173406492736e-12,1.3188510584325354e-12,3.354594285791723e-12,2.4645664505993104e-12,9.587697981165736e-13,2.161609325704629e-12,4.59913463852799e-12,1.5805354470446937e-12,4.306732411949141e-12,8.037157597451709e-13,3.2951264907706747e-13,7.528019291045414e-13,1.9196846147804974e-13,1.8059179330361872e-13,1.2786188725671065e-13,0.3018370225679535,0.21349875072835525,0.39841064115697106,0.06962373061783694,0.01662971055004082,10.172526041666666,0.8604778572842644,6.332323240265835e-12,2.738349798608711e-12,1.866101653392301,0.4561602688684312,0.5358759312733609,27,3
4.201140838141831e-12,2.8236254335379417e-12,3.480047499679775e-12,2.0555266551665203e-12,8.232436544760279e-13,1.8558575890653036e-12,3.399203782305999e-12,1.0062006624553497e-12,3.2026569633426235e-12,7.635194004009522e-13,2.634452020554605e-13,7.551966585657034e-13,1.9850031479327425e-13,1.695943773225068e-13,1.372257070083079e-13,0.395666162172409,0.193590830259466,0.32013921141996854,0.07190875110829235,0.018694888072119036,9.716796875,0.881163911695258,4.24735004274945e-12,1.3872130611411859e-12,1.6536886143580247,0.4937935437831842,0.6047079783858776,27,1
5.759602963556024e-12,3.2116626923268202e-12,5.027909285335195e-12,2.3727059602684933e-12,1.0842444848142663e-12,2.142056458224798e-12,4.0623239938638e-12,2.8753586614267893e-12,2.7158917285541954e-12,8.143739761239947e-13,2.872714440210709e-13,7.25498345154927e-13,1.281048103155753e-13,8.868547563634547e-14,1.0080517760092148e-13,0.43842226225742575,0.18061090692444778,0.30922500850870743,0.061990328707556865,0.009751366734823826,9.749348958333334,0.41782218922504677,5.3736312566816636e-12,4.0960230380204076e-12,1.712104748072617,0.4865392862079629,0.5840757631328506,29,2
1.3219444932225684e-12,6.825018756908529e-13,1.2374495565074891e-12,6.23702385004536e-13,3.2431526307142496e-13,6.149888483113186e-13,2.810260525706341e-13,1.610351844566863e-13,2.4798856593128656e-13,1.0961674379991383e-13,5.950908474092007e-14,8.968703897401725e-14,3.2194988492202786e-14,2.34531458123629e-14,2.8298212031618558e-14,0.5581389584623285,0.26333374914122976,0.11865217419241904,0.046281349578733824,0.013593064940979583,8.837890625,0.37505594472014686,3.293409271928265e-13,1.855113440589766e-13,0.45057596117522464,1.59659855448948,2.2193625123430603,30,2
1.0637080166257774e-12,5.093929620502101e-13,9.791739855789789e-13,5.43941558784706e-13,3.0662019169171596e-13,5.196420772188799e-13,2.5607010511119994e-13,1.5962000778055084e-13,2.1860654433074674e-13,1.0537798060651608e-13,6.062336649289921e-14,8.655805216362015e-14,3.477508502044261e-14,2.898556355951209e-14,3.2648653438135544e-14,0.5308256893860623,0.2714449345258641,0.1277875017883175,0.05258711820091914,0.017353924376720772,8.984375,0.7307924583542854,2.9851644274985093e-13,1.8045298982198586e-13,0.47076623649225335,1.5048884532261426,2.124176183138829,30,3
6.210280556447853e-12,3.16796587427502e-12,5.576813722705259e-12,2.4616313956056796e-12,1.06835701256185e-12,2.3126891432874498e-12,4.199494543071302e-12,2.846845346518711e-12,2.9087304058185226e-12,7.946572569337729e-13,2.767724044306362e-13,7.269586359588561e-13,1.2806357981959034e-13,7.568852359589722e-14,1.0737777657509749e-13,0.45021186601219776,0.1784550076242839,0.3044407184762666,0.05760836780760865,0.009283919255293299,9.716796875,0.4152783470759464,5.491659304287533e-12,4.078656499744234e-12,1.7059790947050113,0.49290263345595325,0.5861730247303343,29,3
1.8261713993535972e-12,8.275448631736734e-13,1.4900109476574255e-12,1.0609880114195967e-12,5.975694345635181e-13,8.513342819499444e-13,7.819127979716842e-13,3.363013927460983e-13,6.966427580264032e-13,3.50938623315808e-13,2.294456376746876e-13,3.044795918891839e-13,2.2394460665781593e-13,2.293869935716558e-13,1.6302164636653322e-13,0.43029921226969126,0.2499997019463995,0.18424144696927142,0.08269136906932942,0.05276787703006046,10.530598958333334,1.4273819436958766,9.920053985847185e-13,4.3971950932683666e-13,0.736965508827609,0.9365627570788152,1.356910582170036,28,1
